bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,db919b5d-455c-4ab1-858a-76cb8e2317a5,1632157830095,13.3924222,52.4743683,8.213541,1.1562684,1.0054173,-4.2172356,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,64766748-2958-429c-8229-0a4c6216e7d8,1632157830162,13.3924222,52.4743683,8.213541,-1.5530014,0.32514477,-1.1298323,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,ad972273-bc94-48f3-a097-6b28f6d5794d,1632157830228,13.3924222,52.4743683,8.213541,2.1049604,-0.33368087,-0.99980974,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,71edad57-fa68-4c20-9a0a-480e700b0536,1632157830294,13.3924222,52.4743683,8.213541,-0.7716345,2.3896375,-1.2505426,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,aea7d7ba-96f2-4df9-bbe6-e14b64e2dcab,1632157830344,13.3924222,52.4743683,8.213541,0.49074474,-2.2302465,4.1360455,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,c68e3dec-8efc-4bb2-b640-adf604eefbb4,1632157830394,13.3924222,52.4743683,8.213541,1.4177368,5.57938,2.4555702,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,0b4fbcdd-541b-4c92-99f1-3941cbf33ad5,1632157830445,13.3924222,52.4743683,8.213541,-0.4984842,-1.6029389,-3.2918673,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,20772cdc-0d12-45ab-b50e-c8e64a09e685,1632157830512,13.3924222,52.4743683,8.213541,0.2690107,4.54074,6.8454847,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,0418405d-66a5-4f35-b6a3-89a609c8fef7,1632157830579,13.3924222,52.4743683,8.213541,0.6371956,5.1452417,-8.70803,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,8977a050-ed04-41d2-b6c2-ec2acdc60818,1632157830646,13.3924222,52.4743683,8.213541,1.4309402,-0.9664366,1.9589882,on bike mount,cyclo cross,asphalt,good
