bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,5c0f5ca6-b0b3-4ef1-a8a3-a1d5d2a4c614,1626116570212,13.386147,52.4717468,0.0,1.8375101,-1.7642958,-0.08022344,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,31e3f83d-aeff-4f90-b837-ad17d20ff37c,1626116570263,13.386147,52.4717468,0.0,2.9094312,-1.1735091,-1.3579252,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,cd152464-7368-4ed4-9a2f-9641cc47b150,1626116570313,13.386147,52.4717468,0.0,2.6786962,0.28031158,-0.17174196,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,2ba03a5b-716e-46cb-9cca-8aee77f9b3ce,1626116570363,13.3865907,52.4715186,1.2614216,2.4290688,0.6607857,-1.701757,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,af3ba4b4-d11b-45b3-bec4-2938374f6dd0,1626116570413,13.3865907,52.4715186,1.2614216,0.44187355,1.7587471,1.4541178,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,0886517f-d1fb-4c5a-8a28-4ee9093e3626,1626116570463,13.3865907,52.4715186,1.2614216,0.6542788,-2.2038689,2.334556,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,f84cdd7d-3efc-46b4-87b8-c3d6c7e1baaa,1626116570513,13.3865907,52.4715186,1.2614216,1.8461494,-1.6388335,0.47135735,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,dd329fd5-75d9-403c-914e-f044499a97e5,1626116570562,13.3865907,52.4715186,1.2614216,0.46850085,0.92751217,0.58268833,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,0fa790b6-56f3-402f-b706-4673d3c69c80,1626116570612,13.3865907,52.4715186,1.2614216,-0.013071537,0.01306057,1.2816454,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,1efc7208-0eab-4840-b0a6-6a02b6bd602e,1626116570662,13.3865907,52.4715186,1.2614216,0.79589987,0.7864456,-1.442071,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,a2eaafa4-ce5d-442d-abab-638dd1c486fe,1626116570712,13.3865907,52.4715186,1.2614216,1.3304763,-2.5378287,-3.5160227,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,aa9717fc-4530-4969-b563-6982ad3425aa,1626116570762,13.3865907,52.4715186,1.2614216,1.0497618,0.49517202,-1.6278458,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,6032b2a5-f56d-4bf7-9070-bdd5b24712bf,1626116570813,13.3865907,52.4715186,1.2614216,1.1330605,0.33731747,0.2989726,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,674aed6c-f02e-469b-bf40-70eeb44d6e51,1626116570862,13.3865907,52.4715186,1.2614216,1.5635624,-0.2021761,-1.2365489,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,b849cb92-96bc-4079-a0e0-ef01f70b4879,1626116570913,13.3865907,52.4715186,1.2614216,-1.1064615,0.31437778,-0.17234087,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,75bc01b2-c1d6-4f31-af1b-a639507068e8,1626116570963,13.3865907,52.4715186,1.2614216,-2.1838067,-2.6628728,-0.41857338,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,143ab9e4-808d-411d-84eb-224d7c7d17d9,1626116571014,13.3865907,52.4715186,1.2614216,-0.051715374,0.2832402,-5.4503765,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,367d2264-cac1-4fa5-b510-0926234001af,1626116571065,13.3865907,52.4715186,1.2614216,0.055583477,-0.63501817,-2.065093,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,2d8f8078-8137-4e7c-b981-501294796fa5,1626116571116,13.3865907,52.4715186,1.2614216,1.661953,-4.079731,-0.8810711,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,c4dba6b5-f5f9-4f11-81cb-2fa608bfad56,1626116571167,13.3865907,52.4715186,1.2614216,-0.39163065,-0.42323184,-0.14267588,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,d41e8a72-81fb-4447-8e33-37ce10793431,1626116571217,13.3865907,52.4715186,1.2614216,-0.40975904,0.012239933,0.51078844,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,c3e08255-3916-48d7-9149-d6822aa92467,1626116571267,13.3865907,52.4715186,1.2614216,-1.5959611,1.2136347,0.032455444,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,fe079bd9-1c64-4116-9d7f-0f5c4fb25f4f,1626116571318,13.3865907,52.4715186,1.2614216,-0.84218216,-0.020150661,0.18777323,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,37a779ba-bb17-4f42-b65f-ad3dd65f1708,1626116571369,13.38657,52.4715053,0.7166057,-0.35504818,0.46042728,0.07491636,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,76fd185c-bca0-4049-8b26-28f2733edd28,1626116571420,13.38657,52.4715053,0.7166057,0.24396706,0.37640858,-0.37910604,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,4c31ecfd-4da5-468e-88d1-9b2fd4123b98,1626116571471,13.38657,52.4715053,0.7166057,1.4159746,0.13899946,-0.99869156,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,f6ab1d70-6e9e-44ec-b0fe-4dc0b39fda4a,1626116571522,13.38657,52.4715053,0.7166057,-0.29085302,0.92622817,-0.18192482,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,990f5a13-fed7-4322-90ce-2d9a23e288f5,1626116571572,13.38657,52.4715053,0.7166057,-0.06646347,0.25288224,0.37946224,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,a4cc8562-bed6-49ab-ab23-a013864f56a4,1626116571621,13.38657,52.4715053,0.7166057,1.3294668,-0.37757325,-0.5853338,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,5cff3a35-8b73-4ddd-a451-aa29408ca4f7,1626116571671,13.38657,52.4715053,0.7166057,0.1853962,-0.41840458,-0.111647606,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,563e180e-09d4-4439-8b22-57510c755eb1,1626116571722,13.38657,52.4715053,0.7166057,-0.16110039,-0.5519779,0.34209633,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,5e17acc3-fca8-4cac-b352-4da49e6612fa,1626116571772,13.38657,52.4715053,0.7166057,0.32235909,-1.3429384,0.46324062,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,6bae6150-9ab3-4f50-81e5-3ff6bab04745,1626116571822,13.38657,52.4715053,0.7166057,0.6325655,-1.4697287,0.026557922,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,a94c332e-64a0-4156-88af-9901134dc5c3,1626116571872,13.38657,52.4715053,0.7166057,-0.73249435,-0.5963392,-0.35547686,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,5f283271-152d-484f-bd9a-44d5c84c244e,1626116571923,13.38657,52.4715053,0.7166057,0.4795189,-1.3004117,0.0450387,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,fd4b0c52-acd0-4c73-81a5-f0b652c370f4,1626116571973,13.38657,52.4715053,0.7166057,0.31027126,-1.4896388,0.65316916,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,7587f220-56c2-4793-8fcb-2800859fe81b,1626116572024,13.38657,52.4715053,0.7166057,-0.8041129,-0.41947186,0.37518597,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,99947c44-2b12-4bf3-812a-38de9cfa98fa,1626116572074,13.3865762,52.4715145,0.3304935,0.91631985,0.12525868,0.23820019,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,02d8ac43-f3f0-4c40-b03a-0495db13b4f0,1626116572124,13.3865762,52.4715145,0.3304935,0.19113874,-1.3464496,-0.071845055,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,af1ac1cb-8f0c-4172-abf5-7114528085e3,1626116572174,13.3865762,52.4715145,0.3304935,-0.6369333,-1.3192375,0.511363,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,3fa2beab-3bf7-4111-95a7-700ee2b7b93c,1626116572225,13.3865762,52.4715145,0.3304935,-0.013961315,-0.66379297,0.019798279,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,0d8b5a3e-d4c8-45de-9f8c-b6983284274b,1626116572276,13.3865762,52.4715145,0.3304935,0.19299698,-0.3082217,-0.25554657,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,8cf97afe-94fc-4b82-811a-c8d331bb997c,1626116572325,13.3865762,52.4715145,0.3304935,0.15162611,0.07920188,-0.3850255,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,97493ce1-29c4-40c0-9ee9-c7bdfd424cd4,1626116572376,13.3865762,52.4715145,0.3304935,0.34714174,-0.0077341795,0.23095179,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,b973c9ff-d567-4064-b569-634d4a4ae55b,1626116572426,13.3865762,52.4715145,0.3304935,0.0148944855,0.08382976,0.17015362,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,8230eb49-537f-4e05-a4fc-3ab4dc97d1bb,1626116572478,13.3865762,52.4715145,0.3304935,-0.15634966,-0.49737978,0.70000315,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,230a3735-0772-4440-96e7-4a4715f01a63,1626116572528,13.3865762,52.4715145,0.3304935,-0.47419214,-1.1367948,0.8193917,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,b893d7e3-5f27-4e79-8010-083a462f24e5,1626116572578,13.3865762,52.4715145,0.3304935,-0.11719608,-0.6510161,0.41265297,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,55f4e24a-6f0b-4a1a-b3a1-b695cb1497d5,1626116572628,13.3865762,52.4715145,0.3304935,-0.035388947,-0.32602632,-0.09522629,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,36801e51-83b4-4855-8663-8af2b089fdeb,1626116572678,13.3865762,52.4715145,0.3304935,0.15531874,0.38529128,-0.046031475,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,2d3b0375-1050-4f78-87ce-84042dbe5047,1626116572729,13.3865762,52.4715145,0.3304935,0.02971363,-0.016807735,-0.40451622,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,f9da604d-1b11-44b0-b1df-1218bdecdf1d,1626116572779,13.3865762,52.4715145,0.3304935,-0.08328962,0.30670196,-0.50142,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,dd727d47-1de0-486d-9583-9433107d058a,1626116572830,13.3865762,52.4715145,0.3304935,-0.006737232,-0.00082939863,-0.09534788,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,968a98fc-7387-495d-9c85-6321724306c4,1626116572879,13.3865762,52.4715145,0.3304935,0.056563377,-0.23939586,0.019398212,in backpack,cyclo cross,asphalt,good
