bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,04f520b6-e80d-48f9-9872-5400e831c8d9,1626969713277,13.6421928,52.4610023,3.2155027,-3.6879702,0.98629713,2.9982243,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,7fcd6ac1-dc9c-4840-bfd6-d7872c1679a0,1626969713342,13.6421928,52.4610023,3.2155027,-2.866189,-3.571201,-1.3486776,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,8965453f-e025-4316-8eca-590f4dfc1c02,1626969713408,13.6421928,52.4610023,3.2155027,-2.392439,-6.2498784,5.008808,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,d29090d0-9f36-413d-a1d5-b735bc0b2af1,1626969713460,13.6421928,52.4610023,3.2155027,1.5709286,-3.72527,-1.5372462,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,5a832227-9ce1-4991-ae0f-e79f11a3e82c,1626969713526,13.6421928,52.4610023,3.2155027,-0.5274097,-4.81655,-0.85104513,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,b123312c-1273-4fc3-aabe-663383c049e3,1626969713593,13.6421928,52.4610023,3.2155027,-0.4507381,-7.674946,3.2235193,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,2b24e8f6-3c69-4715-a12a-6ba50f1415de,1626969713660,13.6421928,52.4610023,3.2155027,1.7619913,-2.5815473,-3.1639576,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,748d51a5-efc2-470a-92bb-db760345e935,1626969713725,13.6421928,52.4610023,3.2155027,0.12041259,1.7893944,-1.585402,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,6f0293b5-754b-49e9-b0b1-023d9adb85cb,1626969713793,13.6421928,52.4610023,3.2155027,-1.670356,-0.18963432,4.6441326,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,42f9f4db-5003-4721-be42-4d4201e741c6,1626969713859,13.6421928,52.4610023,3.2155027,-0.09688985,1.4562459,-0.23125458,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,bb5cbe35-d4eb-4fb9-98a2-6a8ab06f59b1,1626969713925,13.6421928,52.4610023,3.2155027,4.3085403,8.040023,0.9680958,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,0983f667-0fb6-45c7-be68-b3bcb2e9358a,1626969713992,13.6421928,52.4610023,3.2155027,-4.308117,-0.26805782,-0.8207383,on bike mount,road bicycle,gravel,intermediate
